"transcript_id","Start","End","Strand","Length","eh.head.S1.bam","eh.head.S2.bam","eh.head.S3.bam","eh.mid.S4.bam","eh.mid.S5.bam","eh.mid.S6.bam"
"TRINITY_DN71178_c5_g5_i1",1,255,"+",255,13,26,30,10,9,1030
"TRINITY_DN71178_c5_g5_i2",1,217,"+",217,13,27,25,8,6,1047
"TRINITY_DN71178_c5_g5_i3",1,245,"+",245,10,1200,9,8,4,4
"TRINITY_DN71178_c5_g9_i1",1,210,"+",210,0,27,5,2,0,1
"TRINITY_DN71180_c0_g1_i1",1,1421,"+",1421,952,68,1384,377,794,398
"TRINITY_DN71181_c1_g5_i1",1,527,"+",527,25,20,15,22,29,13
"TRINITY_DN71184_c0_g1_i4",1,590,"+",590,9,0,38,3,25,24
"TRINITY_DN71184_c0_g1_i5",1,480,"+",480,4,0,38,16,12,4
"TRINITY_DN71185_c1_g1_i2",1,730,"+",730,656,242,568,966,682,904
"TRINITY_DN71187_c0_g1_i10",1,797,"+",797,26,21,76,24,28,57
"TRINITY_DN71187_c0_g1_i2",1,236,"+",236,0,0,1,0,0,0
"TRINITY_DN71187_c0_g1_i4",1,827,"+",827,58,65,287,79,49,72
"TRINITY_DN71187_c0_g1_i5",1,1358,"+",1358,22,1,20,0,0,0
"TRINITY_DN71187_c0_g1_i6",1,1159,"+",1159,3,2,10,0,3,0
"TRINITY_DN71188_c0_g3_i1",1,437,"+",437,44,0,43,24,32,17
"TRINITY_DN71188_c0_g3_i2",1,455,"+",455,45,0,64,42,32,5
"TRINITY_DN71189_c1_g1_i1",1,1142,"+",1142,6,0,13,40,4,0
"TRINITY_DN71189_c1_g2_i2",1,299,"+",299,35,121,228,35,35,55
"TRINITY_DN71189_c1_g2_i3",1,297,"+",297,0,0,0,3,0,0
"TRINITY_DN71189_c1_g2_i4",1,3404,"+",3404,110,0,327,35,74,96
"TRINITY_DN71190_c0_g5_i1",1,1239,"+",1239,34,11,64,23,62,11
"TRINITY_DN71190_c0_g7_i1",1,659,"+",659,37,0,39,22,25,26
"TRINITY_DN71194_c0_g1_i1",1,2149,"+",2149,28,0,61,14,23,4
"TRINITY_DN71194_c0_g2_i1",1,332,"+",332,3,0,1,0,1,0
"TRINITY_DN71197_c1_g1_i1",1,205,"+",205,7,24,5,3,1,5
"TRINITY_DN71197_c1_g3_i1",1,282,"+",282,2,84,0,6,0,2
"TRINITY_DN71197_c1_g5_i1",1,223,"+",223,5,60,0,0,0,4
"TRINITY_DN71197_c1_g6_i1",1,207,"+",207,0,15,0,0,0,0
"TRINITY_DN71199_c0_g1_i8",1,1097,"+",1097,119,62,59,100,55,110
"TRINITY_DN71201_c0_g1_i5",1,1096,"+",1096,92,62,127,90,85,443
"TRINITY_DN71201_c0_g1_i7",1,541,"+",541,38,0,28,12,30,14
"TRINITY_DN71202_c0_g7_i1",1,865,"+",865,31,8,35,3,13,4
"TRINITY_DN71204_c1_g2_i3",1,891,"+",891,6,6,13,8,1,2
"TRINITY_DN71204_c1_g2_i4",1,204,"+",204,0,0,2,0,0,0
"TRINITY_DN71204_c1_g4_i2",1,403,"+",403,4,0,9,0,5,4
"TRINITY_DN71204_c1_g4_i4",1,1570,"+",1570,86,7,48,91,114,53
"TRINITY_DN71205_c0_g1_i4",1,1873,"+",1873,96,37,143,41,49,52
"TRINITY_DN71206_c0_g1_i2",1,714,"+",714,33,1,26,17,14,10
"TRINITY_DN71207_c6_g3_i1",1,1327,"+",1327,24,4,33,18,13,4
"TRINITY_DN71208_c1_g1_i1",1,290,"+",290,23,424,26,7,10,9
"TRINITY_DN71208_c1_g2_i1",1,221,"+",221,0,81,1,0,2,3
"TRINITY_DN71208_c1_g4_i2",1,831,"+",831,1,0,12,8,0,0
"TRINITY_DN71208_c1_g4_i3",1,588,"+",588,1,0,5,5,1,2
"TRINITY_DN71208_c1_g6_i1",1,286,"+",286,0,36,0,0,0,5
"TRINITY_DN71209_c2_g12_i1",1,259,"+",259,4,0,9,0,2,0
"TRINITY_DN71209_c2_g2_i1",1,595,"+",595,115,60,95,186,84,205
"TRINITY_DN71209_c2_g3_i1",1,380,"+",380,169,147,77,529,109,74
"TRINITY_DN71209_c2_g3_i2",1,337,"+",337,25,17,52,24,20,2512
"TRINITY_DN71210_c0_g2_i3",1,1089,"+",1089,49,8,56,26,99,14
"TRINITY_DN71210_c0_g3_i1",1,247,"+",247,74,15,58,50,623,43
"TRINITY_DN71213_c0_g2_i1",1,752,"+",752,1,1,3,4,6,3
"TRINITY_DN71213_c0_g2_i2",1,538,"+",538,391,65,106,66,52,57
"TRINITY_DN71213_c0_g2_i3",1,294,"+",294,9,11,9,9,10,8
"TRINITY_DN71214_c0_g1_i12",1,1259,"+",1259,12,0,30,11,26,10
"TRINITY_DN71214_c0_g1_i4",1,843,"+",843,13,0,17,5,15,3
"TRINITY_DN71214_c0_g1_i9",1,2237,"+",2237,35,0,61,13,49,16
"TRINITY_DN71215_c2_g1_i1",1,202,"+",202,1,35,1,0,0,0
"TRINITY_DN71215_c2_g2_i1",1,251,"+",251,0,64,0,8,0,2
"TRINITY_DN71215_c2_g3_i1",1,213,"+",213,1,21,2,6,0,0
"TRINITY_DN71215_c2_g4_i1",1,265,"+",265,11,41,5,3,16,16
"TRINITY_DN71215_c2_g5_i1",1,266,"+",266,0,59,1,4,2,2
"TRINITY_DN71218_c4_g1_i6",1,318,"+",318,16,0,7,1,13,11
"TRINITY_DN71218_c4_g1_i8",1,540,"+",540,123,16,67,129,69,193
"TRINITY_DN71218_c4_g2_i3",1,1329,"+",1329,121,6,224,78,98,72
"TRINITY_DN71219_c0_g1_i1",1,1563,"+",1563,24,2,57,20,23,30
"TRINITY_DN71220_c0_g1_i1",1,245,"+",245,0,49,0,5,0,0
"TRINITY_DN71220_c6_g1_i1",1,236,"+",236,3,103,1,1,1,0
"TRINITY_DN71220_c6_g9_i1",1,252,"+",252,6,0,7,8,8,3
"TRINITY_DN71221_c0_g1_i2",1,1172,"+",1172,14,0,38,14,24,12
"TRINITY_DN71222_c0_g1_i1",1,1393,"+",1393,291,40,336,96,204,73
"TRINITY_DN71222_c0_g2_i1",1,232,"+",232,0,0,3,0,0,0
"TRINITY_DN71224_c1_g7_i2",1,783,"+",783,3,24,14,4,2,0
"TRINITY_DN71224_c1_g7_i5",1,836,"+",836,8,3,17,0,5,1
"TRINITY_DN71226_c1_g4_i1",1,949,"+",949,42,8,40,63,63,46
"TRINITY_DN71226_c1_g4_i3",1,273,"+",273,4,0,3,6,6,0
"TRINITY_DN71226_c1_g4_i5",1,884,"+",884,154,13,144,162,225,103
"TRINITY_DN71227_c0_g1_i3",1,1298,"+",1298,25,0,21,12,18,6
"TRINITY_DN71227_c0_g1_i4",1,404,"+",404,29,10,30,34,556,17
"TRINITY_DN71229_c2_g4_i1",1,2321,"+",2321,26,5,50,18,38,11
"TRINITY_DN71229_c2_g4_i12",1,2401,"+",2401,45,2,54,14,30,12
"TRINITY_DN71229_c2_g4_i13",1,2336,"+",2336,35,4,44,15,16,10
"TRINITY_DN71229_c2_g4_i2",1,2438,"+",2438,30,3,31,10,30,9
"TRINITY_DN71229_c2_g4_i6",1,2256,"+",2256,36,4,27,13,20,3
"TRINITY_DN71229_c2_g4_i7",1,2358,"+",2358,36,5,38,14,27,12
"TRINITY_DN71229_c2_g7_i2",1,461,"+",461,1,0,9,0,2,2
"TRINITY_DN71233_c2_g1_i3",1,830,"+",830,49,0,44,5,43,15
"TRINITY_DN71233_c2_g1_i4",1,685,"+",685,49,0,24,6,47,5
"TRINITY_DN71233_c2_g1_i5",1,714,"+",714,1357,47,125,82,90,39
"TRINITY_DN71233_c2_g2_i3",1,738,"+",738,33,38,66,31,19,27
"TRINITY_DN71233_c2_g7_i1",1,378,"+",378,5,0,0,3,0,0
"TRINITY_DN71234_c3_g1_i1",1,266,"+",266,0,10,0,0,0,7
"TRINITY_DN71234_c6_g1_i1",1,223,"+",223,0,5,0,0,0,0
"TRINITY_DN71234_c6_g2_i1",1,229,"+",229,20,638,12,14,14,23
"TRINITY_DN71234_c6_g3_i2",1,270,"+",270,13,574,4,9,2,7
"TRINITY_DN71234_c6_g3_i3",1,397,"+",397,15,28544,11,13,12,19
"TRINITY_DN71234_c6_g4_i1",1,260,"+",260,12,621,17,10,22,36
"TRINITY_DN71234_c6_g5_i1",1,236,"+",236,3,36,0,3,1,2
"TRINITY_DN71234_c6_g6_i1",1,253,"+",253,6,161,0,0,0,13
"TRINITY_DN71235_c1_g1_i2",1,482,"+",482,147,40,105,166,61,177
"TRINITY_DN71236_c1_g1_i1",1,288,"+",288,3,80,0,2,1,9
"TRINITY_DN71236_c5_g1_i1",1,227,"+",227,3,64,1,0,2,8
"TRINITY_DN71236_c5_g4_i1",1,250,"+",250,2,28,0,0,0,0
"TRINITY_DN71236_c5_g6_i1",1,211,"+",211,1,15,0,0,0,1
"TRINITY_DN71236_c7_g1_i1",1,228,"+",228,2,19,0,0,0,0
"TRINITY_DN71237_c2_g4_i1",1,296,"+",296,3,312,1,4,2,16
"TRINITY_DN71237_c3_g1_i1",1,204,"+",204,0,12,0,0,0,0
"TRINITY_DN71237_c4_g1_i1",1,223,"+",223,0,6,0,0,0,5
"TRINITY_DN71238_c0_g1_i1",1,1238,"+",1238,63,34,83,30,30,41
"TRINITY_DN71238_c0_g1_i5",1,484,"+",484,12,5,1760,17,8,693
"TRINITY_DN71239_c2_g1_i1",1,201,"+",201,3,31,0,0,0,3
"TRINITY_DN71239_c2_g2_i1",1,266,"+",266,47,2722,71,35,59,38
"TRINITY_DN71239_c2_g2_i2",1,204,"+",204,0,23,0,0,0,3
"TRINITY_DN71239_c2_g4_i1",1,204,"+",204,0,122,2,3,1,7
"TRINITY_DN7123_c0_g1_i1",1,230,"+",230,35,841,40,17,29,12
"TRINITY_DN7123_c0_g1_i2",1,204,"+",204,0,0,0,4,0,0
"TRINITY_DN71240_c0_g2_i3",1,1232,"+",1232,37,20,76,19,26,48
"TRINITY_DN71240_c0_g4_i1",1,1331,"+",1331,6295,1254,6936,5270,8059,2770
"TRINITY_DN71243_c0_g1_i13",1,829,"+",829,142,0,343,237,262,40
"TRINITY_DN71244_c3_g1_i1",1,280,"+",280,17,0,7,20,10,12
"TRINITY_DN71247_c0_g3_i1",1,232,"+",232,6,0,16,4,4,0
"TRINITY_DN71247_c1_g1_i1",1,293,"+",293,94,2,147,38,22,4
"TRINITY_DN71248_c2_g7_i1",1,359,"+",359,51,96,27,261,13,131
"TRINITY_DN71248_c2_g8_i1",1,1104,"+",1104,43,9,89,20,45,15
"TRINITY_DN71248_c2_g8_i2",1,1056,"+",1056,32,12,34,9,27,15
"TRINITY_DN71249_c0_g2_i2",1,1068,"+",1068,125,75,117,97,3534,100
"TRINITY_DN71250_c7_g1_i1",1,236,"+",236,11,21,48,10,11,16
"TRINITY_DN71251_c0_g10_i1",1,251,"+",251,3,33,2,6,4,3
"TRINITY_DN71251_c0_g12_i1",1,218,"+",218,0,19,0,4,0,0
"TRINITY_DN71251_c0_g13_i1",1,284,"+",284,1,40,2,0,1,4
"TRINITY_DN71251_c0_g14_i1",1,285,"+",285,1,49,0,0,0,3
"TRINITY_DN71251_c0_g1_i2",1,377,"+",377,4,0,5,1,0,0
"TRINITY_DN71251_c0_g1_i3",1,260,"+",260,38,1,145,0,0,0
"TRINITY_DN71251_c0_g1_i4",1,399,"+",399,5,422,19,23,4,10
"TRINITY_DN71251_c0_g1_i6",1,235,"+",235,12,814,21,14,5,19
"TRINITY_DN71251_c0_g1_i7",1,303,"+",303,15,2679,25,28,21,17
"TRINITY_DN71251_c0_g2_i1",1,229,"+",229,1,35,0,5,0,4
"TRINITY_DN71251_c0_g3_i1",1,216,"+",216,0,12,0,0,0,0
"TRINITY_DN71251_c0_g5_i1",1,234,"+",234,3,30,0,0,0,7
"TRINITY_DN71251_c0_g6_i1",1,244,"+",244,0,23,0,0,0,0
"TRINITY_DN71251_c0_g6_i2",1,429,"+",429,1,79,2,2,0,0
"TRINITY_DN71251_c0_g7_i1",1,254,"+",254,0,11,0,1,0,0
"TRINITY_DN71251_c0_g8_i1",1,207,"+",207,0,15,0,0,0,0
"TRINITY_DN71251_c1_g1_i1",1,259,"+",259,3,79,15,25,11,37
"TRINITY_DN71252_c1_g1_i6",1,671,"+",671,39,15,68,39,24,13
"TRINITY_DN71252_c1_g1_i7",1,364,"+",364,19,2,17,9,24,13
"TRINITY_DN71252_c2_g13_i1",1,860,"+",860,126,28,280,143,69,117
"TRINITY_DN71253_c2_g11_i2",1,2056,"+",2056,22,0,51,17,17,3
"TRINITY_DN71254_c1_g1_i1",1,462,"+",462,7,0,22,6,4,7
"TRINITY_DN71254_c1_g2_i1",1,464,"+",464,7,9,14,0,0,6
"TRINITY_DN71255_c1_g4_i2",1,304,"+",304,23,330,49,11,15,20
"TRINITY_DN71257_c0_g1_i3",1,1756,"+",1756,196,16,273,80,67,56
"TRINITY_DN71258_c0_g1_i2",1,282,"+",282,38,23,18,80,29,53
"TRINITY_DN71260_c2_g6_i1",1,362,"+",362,91,26,118,99,33,58
"TRINITY_DN71260_c2_g8_i1",1,526,"+",526,76,13,43,57,34,45
"TRINITY_DN71262_c0_g2_i1",1,414,"+",414,373,696,380,240,151,1298
"TRINITY_DN71262_c0_g2_i2",1,473,"+",473,102,98,200,52,84,585
"TRINITY_DN71265_c0_g2_i1",1,732,"+",732,10,0,18,24,9,38
"TRINITY_DN71265_c0_g2_i2",1,771,"+",771,0,0,30,23,0,12
"TRINITY_DN71266_c1_g4_i1",1,855,"+",855,262,39,103,468,216,379
"TRINITY_DN71270_c0_g1_i3",1,986,"+",986,33,21,81,44,78,24
"TRINITY_DN71271_c1_g2_i12",1,329,"+",329,312,14,277,268,304,195
"TRINITY_DN71273_c0_g2_i2",1,970,"+",970,130,35,176,75,155,36
"TRINITY_DN71275_c2_g4_i2",1,337,"+",337,61,60,129,29,33,53
"TRINITY_DN71275_c2_g4_i4",1,384,"+",384,15,13,179,13,15,46
"TRINITY_DN71275_c2_g4_i6",1,622,"+",622,37,0,60,9,19,25
"TRINITY_DN71278_c3_g13_i1",1,363,"+",363,92,23,44,167,30,65
"TRINITY_DN71278_c3_g1_i1",1,455,"+",455,461,250,474,502,578,1050
"TRINITY_DN71278_c3_g2_i4",1,312,"+",312,400,99,126,188,137,378
"TRINITY_DN71278_c3_g5_i1",1,401,"+",401,192,64,237,221,115,389
"TRINITY_DN71278_c3_g8_i2",1,399,"+",399,11,1,13,0,3,5
"TRINITY_DN71279_c0_g1_i1",1,980,"+",980,85,13,65,198,94,259
"TRINITY_DN71279_c0_g1_i2",1,636,"+",636,2,0,0,4,2,5
"TRINITY_DN71279_c0_g1_i3",1,692,"+",692,87,20,56,186,81,257
"TRINITY_DN71279_c0_g1_i4",1,286,"+",286,12,21,16,17,17,132
"TRINITY_DN71279_c0_g1_i5",1,741,"+",741,26,295,43,125,32,86
"TRINITY_DN71279_c0_g1_i6",1,521,"+",521,6,6,11,45,10,145
"TRINITY_DN71279_c0_g1_i7",1,809,"+",809,9,15,25,66,12,155
"TRINITY_DN71279_c0_g1_i8",1,457,"+",457,76,16,51,160,86,211
"TRINITY_DN71279_c0_g2_i1",1,399,"+",399,19,5,36,23,12,184
"TRINITY_DN71279_c0_g2_i2",1,1099,"+",1099,19,0,33,14,7,0
"TRINITY_DN71280_c6_g1_i1",1,256,"+",256,0,68,0,0,0,3
"TRINITY_DN71280_c6_g3_i1",1,236,"+",236,332,4590,323,268,258,350
"TRINITY_DN71280_c6_g4_i1",1,219,"+",219,1,29,1,0,0,0
"TRINITY_DN71280_c6_g6_i1",1,205,"+",205,0,16,0,0,0,3
"TRINITY_DN71280_c6_g7_i1",1,249,"+",249,0,30,1,0,0,0
"TRINITY_DN71280_c7_g1_i1",1,206,"+",206,3,35,0,6,0,3
"TRINITY_DN71280_c8_g1_i1",1,225,"+",225,0,7,1,0,1,1
"TRINITY_DN71281_c1_g1_i12",1,744,"+",744,10,4,300,16,28,23
"TRINITY_DN71281_c1_g1_i13",1,1779,"+",1779,43,11,286,33,28,28
"TRINITY_DN71281_c1_g1_i15",1,353,"+",353,1,0,12,5,3,0
"TRINITY_DN71281_c1_g1_i16",1,609,"+",609,5,2,6,0,17,0
"TRINITY_DN71281_c1_g1_i17",1,394,"+",394,12,32,266,27,21,26
"TRINITY_DN71281_c1_g1_i18",1,346,"+",346,282,40,3215,296,354,900
"TRINITY_DN71281_c1_g1_i2",1,366,"+",366,1,0,7,1,2,0
"TRINITY_DN71281_c1_g1_i3",1,717,"+",717,3,0,6,0,20,0
"TRINITY_DN71281_c1_g1_i4",1,836,"+",836,4,0,21,10,27,0
"TRINITY_DN71281_c1_g1_i5",1,606,"+",606,1,3,15,0,5,3
"TRINITY_DN71281_c1_g1_i6",1,373,"+",373,3,10,1,3,16,0
"TRINITY_DN71283_c1_g1_i1",1,426,"+",426,30,22,610,46,29,71
"TRINITY_DN71283_c1_g1_i3",1,1393,"+",1393,42,11,48,42,20,14
"TRINITY_DN71283_c1_g3_i1",1,1119,"+",1119,13,0,67,6,6,2
"TRINITY_DN71283_c1_g3_i2",1,1122,"+",1122,3,0,27,1,4,12
"TRINITY_DN71283_c1_g3_i3",1,1215,"+",1215,17,0,92,9,9,0
"TRINITY_DN71284_c3_g1_i1",1,233,"+",233,2,0,5,1,0,0
"TRINITY_DN71284_c7_g2_i2",1,1305,"+",1305,10,0,19,8,19,2
"TRINITY_DN71285_c2_g5_i2",1,375,"+",375,342,85,223,312,148,345
"TRINITY_DN71285_c2_g9_i1",1,417,"+",417,46,19,26,64,38,61
"TRINITY_DN71287_c2_g4_i2",1,376,"+",376,153,23,63,135,53,101
"TRINITY_DN71288_c1_g6_i3",1,321,"+",321,413,9,51,40,13,18
"TRINITY_DN71288_c1_g6_i4",1,440,"+",440,29,6,84,57,17,15
"TRINITY_DN71289_c0_g2_i2",1,1274,"+",1274,61,577,38,34,27,31
"TRINITY_DN71291_c0_g1_i1",1,213,"+",213,0,17,0,0,0,8
"TRINITY_DN71291_c2_g1_i1",1,220,"+",220,2,44,1,1,0,10
"TRINITY_DN71291_c2_g1_i2",1,203,"+",203,0,8,0,2,0,7
"TRINITY_DN71291_c2_g2_i1",1,225,"+",225,28,235,9,6,12,6
"TRINITY_DN71291_c2_g3_i1",1,204,"+",204,0,19,0,0,0,0
"TRINITY_DN71294_c1_g3_i1",1,442,"+",442,54,5,39,45,17,63
"TRINITY_DN71294_c1_g3_i4",1,414,"+",414,14,4,21,36,8,18
"TRINITY_DN71294_c2_g1_i1",1,345,"+",345,5,0,2,2,0,6
"TRINITY_DN71299_c1_g2_i11",1,1074,"+",1074,60,20,79,57,39,76
"TRINITY_DN71299_c1_g2_i2",1,1298,"+",1298,164,51,136,178,93,176
"TRINITY_DN71299_c1_g2_i6",1,401,"+",401,53,49,73,50,42,292
"TRINITY_DN71299_c1_g4_i2",1,686,"+",686,4,14,5,38,3,5
"TRINITY_DN712_c0_g1_i2",1,356,"+",356,2,0,2,2,7,6
"TRINITY_DN71301_c0_g1_i13",1,432,"+",432,23,13,438,29,26,79
"TRINITY_DN71301_c0_g5_i1",1,275,"+",275,6,9,5,0,1,2
"TRINITY_DN71305_c0_g1_i4",1,897,"+",897,9,0,4,5,9,1
"TRINITY_DN71305_c0_g1_i6",1,1106,"+",1106,14,0,13,3,16,6
"TRINITY_DN71305_c0_g1_i8",1,646,"+",646,14,0,3,8,7,3
"TRINITY_DN71305_c0_g2_i1",1,472,"+",472,0,0,1,0,5,0
"TRINITY_DN71307_c0_g1_i3",1,1117,"+",1117,10,1,35,24,67,14
"TRINITY_DN71307_c0_g2_i1",1,536,"+",536,224,29,200,141,117,97
"TRINITY_DN71307_c0_g2_i7",1,890,"+",890,11,0,30,27,3,17
"TRINITY_DN71307_c0_g2_i8",1,678,"+",678,0,0,9,7,2,5
"TRINITY_DN71307_c0_g5_i1",1,420,"+",420,3,0,12,0,1,0
"TRINITY_DN71309_c0_g1_i1",1,342,"+",342,0,37,5,0,0,1
"TRINITY_DN71309_c3_g1_i1",1,205,"+",205,1,60,0,0,0,0
"TRINITY_DN71309_c3_g1_i2",1,233,"+",233,0,61,0,0,0,5
"TRINITY_DN71309_c3_g3_i1",1,218,"+",218,4,187,1,3,0,7
"TRINITY_DN71309_c3_g5_i1",1,207,"+",207,1,44,2,1,0,12
"TRINITY_DN71309_c3_g6_i1",1,205,"+",205,4,233,11,6,16,19
"TRINITY_DN71309_c3_g7_i1",1,298,"+",298,1,44,0,0,0,2
"TRINITY_DN71309_c3_g9_i1",1,233,"+",233,47,1062,27,36,24,35
"TRINITY_DN71309_c3_g9_i2",1,231,"+",231,9,759,12,9,5,16
"TRINITY_DN71309_c5_g1_i1",1,227,"+",227,0,12,0,0,0,0
"TRINITY_DN71309_c6_g1_i1",1,233,"+",233,0,28,1,0,0,2
"TRINITY_DN71309_c7_g1_i1",1,257,"+",257,0,13,0,0,0,0
"TRINITY_DN71310_c0_g3_i1",1,1165,"+",1165,1,0,24,1,1,3
"TRINITY_DN71310_c0_g4_i1",1,324,"+",324,0,0,7,0,2,0
"TRINITY_DN71314_c0_g1_i4",1,787,"+",787,151,26,62,427,77,122
"TRINITY_DN71314_c0_g1_i6",1,1667,"+",1667,980,175,511,1820,810,900
"TRINITY_DN71315_c2_g1_i1",1,1025,"+",1025,58,17,116,0,4,0
"TRINITY_DN71315_c2_g3_i1",1,1131,"+",1131,629,16,58,23,23,24
"TRINITY_DN71315_c2_g6_i2",1,390,"+",390,114,8,117,33,50,32
"TRINITY_DN71316_c0_g1_i1",1,290,"+",290,0,29,0,0,0,0
"TRINITY_DN71316_c3_g1_i2",1,227,"+",227,11,255,18,10,13,14
"TRINITY_DN71316_c3_g1_i3",1,216,"+",216,44,169,62,38,55,521
"TRINITY_DN71316_c3_g2_i1",1,227,"+",227,6,233,4,5,0,5
"TRINITY_DN71316_c3_g3_i1",1,237,"+",237,2,59,2,0,0,0
"TRINITY_DN71316_c3_g4_i1",1,248,"+",248,0,73,0,3,0,4
"TRINITY_DN71316_c3_g4_i2",1,287,"+",287,1,22,5,2,4,5
"TRINITY_DN71316_c3_g5_i1",1,221,"+",221,5,283,9,8,16,27
"TRINITY_DN71316_c3_g7_i1",1,215,"+",215,1,55,0,3,0,0
"TRINITY_DN71316_c5_g1_i1",1,243,"+",243,0,12,0,0,0,0
"TRINITY_DN71317_c1_g2_i1",1,466,"+",466,73,4,77,72,49,46
"TRINITY_DN71319_c1_g1_i4",1,860,"+",860,40,6,35,18,70,21
"TRINITY_DN71319_c1_g1_i5",1,499,"+",499,5,0,2,0,2,3
"TRINITY_DN71319_c1_g1_i9",1,1031,"+",1031,70,23,186,33,99,62
"TRINITY_DN71319_c1_g3_i6",1,1716,"+",1716,24,40,35,41,11,23
"TRINITY_DN71319_c1_g5_i1",1,251,"+",251,4,0,2,2,1,0
"TRINITY_DN71321_c3_g9_i1",1,513,"+",513,28,0,8,8,9,3
"TRINITY_DN71322_c1_g1_i10",1,513,"+",513,39,0,85,25,222,11
"TRINITY_DN71322_c1_g1_i5",1,938,"+",938,147,3,187,130,756,70
"TRINITY_DN71322_c1_g1_i6",1,667,"+",667,190,17,231,176,624,76
"TRINITY_DN71323_c0_g1_i2",1,621,"+",621,7,0,12,17,11,11
"TRINITY_DN71323_c0_g1_i3",1,2127,"+",2127,42,38,56,130,61,23
"TRINITY_DN71323_c0_g1_i4",1,522,"+",522,150,19,141,91,125,78
"TRINITY_DN71323_c0_g1_i7",1,656,"+",656,12,0,19,13,20,5
"TRINITY_DN71323_c0_g1_i8",1,268,"+",268,2,0,3,0,1,0
"TRINITY_DN71323_c0_g2_i1",1,235,"+",235,0,0,1,0,0,0
"TRINITY_DN71325_c0_g1_i2",1,1418,"+",1418,80,21,77,42,67,13
"TRINITY_DN71325_c0_g1_i5",1,1513,"+",1513,149,23,182,130,200,69
"TRINITY_DN71328_c0_g1_i3",1,360,"+",360,32,19,79,29,33,0
"TRINITY_DN71328_c0_g1_i5",1,369,"+",369,74,0,175,65,101,25
"TRINITY_DN71329_c0_g1_i3",1,217,"+",217,6,3,10,7,0,1
"TRINITY_DN71330_c1_g1_i3",1,1083,"+",1083,33,0,18,69,28,31
"TRINITY_DN71330_c1_g2_i1",1,918,"+",918,45,5,39,0,35,10
"TRINITY_DN71330_c1_g2_i2",1,372,"+",372,3,0,2,0,0,0
"TRINITY_DN71330_c1_g3_i3",1,756,"+",756,15,13,4,13,41,4
"TRINITY_DN71330_c1_g4_i1",1,483,"+",483,1,0,5,9,4,5
"TRINITY_DN71330_c1_g4_i4",1,764,"+",764,5,0,5,2,3,0
"TRINITY_DN71330_c1_g5_i4",1,376,"+",376,13,0,16,2,4,5
"TRINITY_DN71330_c1_g5_i5",1,357,"+",357,128,0,143,34,59,27
"TRINITY_DN71330_c1_g6_i1",1,876,"+",876,9,0,16,27,2,0
"TRINITY_DN71331_c0_g2_i4",1,1950,"+",1950,73,5,116,36,59,32
"TRINITY_DN71331_c0_g2_i5",1,1867,"+",1867,25,1,49,11,11,11
"TRINITY_DN71332_c0_g1_i4",1,510,"+",510,14,0,24,0,34,1
"TRINITY_DN71333_c0_g5_i2",1,2154,"+",2154,124,3,134,63,58,51
"TRINITY_DN71333_c0_g5_i6",1,767,"+",767,5,0,8,5,5,0
"TRINITY_DN71333_c0_g6_i3",1,1068,"+",1068,29,0,16,3,11,1
"TRINITY_DN71334_c0_g1_i1",1,2216,"+",2216,26,5,60,6,6,7
"TRINITY_DN71338_c1_g4_i1",1,3538,"+",3538,37,41,98,63,41,142
"TRINITY_DN71338_c1_g7_i1",1,2031,"+",2031,1,74,27,95,1,227
"TRINITY_DN71339_c0_g1_i10",1,1041,"+",1041,165,1,168,11,44,16
"TRINITY_DN71339_c0_g1_i11",1,368,"+",368,2,0,22,5,10,1
"TRINITY_DN71339_c0_g1_i13",1,867,"+",867,14,1,60,1,4,0
"TRINITY_DN71339_c0_g1_i14",1,655,"+",655,0,0,21,0,0,2
"TRINITY_DN71339_c0_g1_i2",1,204,"+",204,0,0,3,0,0,0
"TRINITY_DN71339_c0_g1_i3",1,474,"+",474,0,0,7,1,0,0
"TRINITY_DN71339_c0_g1_i6",1,464,"+",464,2,0,5,0,0,0
"TRINITY_DN71339_c0_g1_i8",1,960,"+",960,23,0,24,0,0,6
"TRINITY_DN71342_c0_g1_i18",1,392,"+",392,25,7,37,19,21,9
"TRINITY_DN71342_c0_g1_i3",1,739,"+",739,173,65,240,281,213,364
"TRINITY_DN71343_c1_g8_i1",1,451,"+",451,4,0,10,2,8,3
"TRINITY_DN71344_c2_g4_i2",1,467,"+",467,20,0,26,6,7,4
"TRINITY_DN71344_c2_g6_i2",1,347,"+",347,114,24,270,95,90,44
"TRINITY_DN71346_c0_g1_i2",1,469,"+",469,30,299,47,16,25,18
"TRINITY_DN71346_c0_g1_i3",1,376,"+",376,31,660,20,27,18,28
"TRINITY_DN71346_c0_g1_i4",1,564,"+",564,23,0,9,23,10,2
"TRINITY_DN71346_c0_g2_i2",1,297,"+",297,20,870,49,16,43,23
"TRINITY_DN71346_c0_g2_i3",1,350,"+",350,4,0,4,5,0,0
"TRINITY_DN71346_c0_g3_i3",1,2796,"+",2796,69,21,95,35,55,16
"TRINITY_DN71347_c4_g1_i1",1,214,"+",214,0,23,0,6,0,0
"TRINITY_DN71347_c6_g10_i1",1,215,"+",215,2,25,0,0,0,2
"TRINITY_DN71347_c6_g12_i1",1,241,"+",241,1,25,0,0,3,3
"TRINITY_DN71347_c6_g5_i2",1,266,"+",266,0,39,0,0,0,1
"TRINITY_DN71347_c6_g7_i1",1,245,"+",245,2,31,0,6,2,5
